longitude,latitude,elevation,slope
-106.7083319,36.83333436,2342.0832,812.9016
-106.6666652,36.83333436,2323.1856,684.8856
-106.6249985,36.83333436,2324.1,490.1184
-106.5833319,36.83333436,2357.0184,570.2808
-106.5416652,36.83333436,2419.1976,383.1336
-106.4999985,36.83333436,2738.0184,293.8272
-106.4583318,36.83333436,3029.1024,484.0224
-106.4166652,36.83333436,3311.0424,419.1
-106.3749985,36.83333436,3130.296,69.7992
-106.3333318,36.83333436,3070.2504,61.8744
-106.2916652,36.83333436,3054.096,39.9288
-106.2499985,36.83333436,3050.1336,26.8224
-106.2083318,36.83333436,2800.1976,20.1168
-106.1666652,36.83333436,2828.2392,-35.052
-106.1249985,36.83333436,2757.2208,-120.0912
-106.0833318,36.83333436,2738.0184,-464.82
-106.0416651,36.83333436,2797.1496,-740.9688
-105.9999985,36.83333436,2762.0976,-950.976
-105.9583318,36.83333436,2560.0152,-409.0416
-105.9166651,36.83333436,2474.976,157.8864
-105.8749985,36.83333436,2382.012,345.0336
-105.8333318,36.83333436,2350.008,-70.104
-105.7916651,36.83333436,2344.2168,133.8072
-105.7499985,36.83333436,2321.9664,19.812
-105.7083318,36.83333436,2299.1064,281.0256
-105.6666651,36.83333436,2273.1984,537.0576
-105.6249984,36.83333436,2288.1336,572.1096
-105.5833318,36.83333436,2360.0664,169.164
-105.5416651,36.83333436,2721.2544,133.1976
-105.4999984,36.83333436,3228.1368,78.0288
-105.4583318,36.83333436,3399.1296,151.1808
-105.4166651,36.83333436,2980.0296,99.06
-105.3749984,36.83333436,2934.0048,-24.0792
-105.3333318,36.83333436,2848.0512,-116.7384
-105.2916651,36.83333436,3038.2464,-28.956
-105.2499984,36.83333436,3275.076,-15.24
-105.2083317,36.83333436,3369.2592,-49.0728
-105.1666651,36.83333436,2931.2616,-24.9936
-105.1249984,36.83333436,2693.2128,-386.1816
-105.0833317,36.83333436,2553.0048,-901.9032
-105.0416651,36.83333436,2533.1928,-1072.896
-104.9999984,36.83333436,2449.068,-652.8816
-104.9583317,36.83333436,2320.1376,-712.0128
-104.9166651,36.83333436,2205.228,-772.9728
-104.8749984,36.83333436,2270.1504,-1080.2112
-104.8333317,36.83333436,2257.9584,-1327.0992
-104.791665,36.83333436,2239.0608,-1420.0632
-104.7499984,36.83333436,2335.0728,-959.2056
-104.7083317,36.83333436,2335.0728,-604.1136
-104.666665,36.83333436,2326.2336,-333.756
-104.6249984,36.83333436,2326.2336,-363.0168
-104.5833317,36.83333436,2327.148,-197.8152
-104.541665,36.83333436,2221.992,-89.0016
-104.4999984,36.83333436,2075.0784,54.864
-104.4583317,36.83333436,1958.0352,-66.1416
-104.416665,36.83333436,1947.9768,-83.82
-104.3749983,36.83333436,1949.196,-186.8424
-104.3333317,36.83333436,1972.056,-337.1088
-104.291665,36.83333436,2089.0992,-348.0816
-104.2499983,36.83333436,2219.2488,-341.9856
-104.2083317,36.83333436,2170.176,-394.1064
-104.166665,36.83333436,2251.2528,-391.9728
-104.1249983,36.83333436,2231.136,-318.8208
-104.0833317,36.83333436,2260.092,-209.0928
-104.041665,36.83333436,2204.0088,-128.9304
-103.9999983,36.83333436,2174.1384,-144.78
-103.9583316,36.83333436,2052.2184,-176.1744
-103.916665,36.83333436,1997.964,-210.0072
-103.8749983,36.83333436,1986.9912,-383.1336
-103.8333316,36.83333436,1984.248,-552.2976
-103.791665,36.83333436,1932.1272,-530.0472
-103.7499983,36.83333436,1935.1752,-631.2408
-103.7083316,36.83333436,1903.1712,-647.0904
-103.666665,36.83333436,1865.9856,-709.8792
-103.6249983,36.83333436,1829.1048,-709.8792
-103.5833316,36.83333436,1803.1968,-697.992
-103.5416649,36.83333436,1773.0216,-624.2304
-103.4999983,36.83333436,1762.0488,-545.8968
-103.4583316,36.83333436,1705.9656,-583.9968
-103.4166649,36.83333436,1666.9512,-581.2536
-103.3749983,36.83333436,1640.1288,-561.1368
-103.3333316,36.83333436,1620.012,-576.9864
-103.2916649,36.83333436,1584.0456,-580.0344
-103.2499983,36.83333436,1550.2128,-528.828
-103.2083316,36.83333436,1494.1296,-484.0224
-103.1666649,36.83333436,1476.1464,-464.2104
-103.1249982,36.83333436,1427.988,-459.9432
-103.0833316,36.83333436,1452.0672,-487.0704
-103.0416649,36.83333436,1402.9944,-431.9016
-102.9999982,36.83333436,1402.9944,-381.9144
-102.9583316,36.83333436,1370.9904,-359.0544
-102.9166649,36.83333436,1358.1888,-363.9312
-102.8749982,36.83333436,1323.1368,-338.0232
-102.8333316,36.83333436,1337.1576,-319.1256
-102.7916649,36.83333436,1345.0824,-266.0904
-102.7499982,36.83333436,1338.9864,-249.0216
-102.7083315,36.83333436,1313.0784,-210.9216
-102.6666649,36.83333436,1274.9784,-249.0216
-102.6249982,36.83333436,1274.064,-213.9696
-102.5833315,36.83333436,1285.0368,-224.028
-102.5416649,36.83333436,1281.0744,-204.8256
-102.4999982,36.83333436,1256.0808,-204.216
-102.4583315,36.83333436,1246.0224,-186.2328
-102.4166649,36.83333436,1231.0872,-219.1512
-102.3749982,36.83333436,1228.0392,-238.0488
-102.3333315,36.83333436,1227.1248,-239.8776
-102.2916648,36.83333436,1217.0664,-233.172
-102.2499982,36.83333436,1203.0456,-204.8256
-102.2083315,36.83333436,1189.0248,-217.0176
-102.1666648,36.83333436,1178.9664,-241.0968
-102.1249982,36.83333436,1166.1648,-262.128
-102.0833315,36.83333436,1153.9728,-262.128
-102.0416648,36.83333436,1136.904,-256.032
-101.9999982,36.83333436,1118.0064,-237.1344
-101.9583315,36.83333436,1107.0336,-245.9736
-101.9166648,36.83333436,1099.1088,-258.1656
-109.1249987,36.87500103,1882.14,-7.0104
-109.0833321,36.87500103,1826.0568,-8.8392
-109.0416654,36.87500103,1684.9344,-78.0288
-108.9999987,36.87500103,1594.104,42.9768
-108.958332,36.87500103,1522.1712,-30.7848
-108.9166654,36.87500103,1483.1568,-61.8744
-108.8749987,36.87500103,1498.092,-89.0016
-108.833332,36.87500103,1477.9752,-195.072
-108.7916654,36.87500103,1474.9272,-170.9928
-108.7499987,36.87500103,1509.9792,-345.948
-108.708332,36.87500103,1561.1856,-149.0472
-108.6666654,36.87500103,1579.1688,-89.0016
-108.6249987,36.87500103,1591.056,64.008
-108.583332,36.87500103,1716.9384,185.928
-108.5416653,36.87500103,1693.164,310.896
-108.4999987,36.87500103,1703.2224,403.86
-108.458332,36.87500103,1691.9448,327.9648
-108.4166653,36.87500103,1757.172,334.9752
-108.3749987,36.87500103,1690.116,278.2824
-108.333332,36.87500103,1704.1368,313.0296
-108.2916653,36.87500103,1733.0928,334.9752
-108.2499987,36.87500103,1737.0552,407.8224
-108.208332,36.87500103,1748.9424,316.992
-108.1666653,36.87500103,1780.032,170.0784
-108.1249986,36.87500103,1833.0672,246.888
-108.083332,36.87500103,1887.0168,214.884
-108.0416653,36.87500103,1826.0568,243.2304
-107.9999986,36.87500103,1812.9504,185.928
-107.958332,36.87500103,1753.2096,200.8632
-107.9166653,36.87500103,1823.0088,175.8696
-107.8749986,36.87500103,1896.1608,196.9008
-107.833332,36.87500103,1986.9912,195.072
-107.7916653,36.87500103,1908.048,247.1928
-107.7499986,36.87500103,1887.0168,201.168
-107.7083319,36.87500103,1940.052,205.1304
-107.6666653,36.87500103,1918.1064,242.0112
-107.6249986,36.87500103,1935.1752,331.0128
-107.5833319,36.87500103,1943.1,326.136
-107.5416653,36.87500103,1890.9792,496.824
-107.4999986,36.87500103,1880.0064,537.0576
-107.4583319,36.87500103,1929.9936,389.8392
-107.4166653,36.87500103,1932.1272,227.9904
-107.3749986,36.87500103,1996.1352,419.1
-107.3333319,36.87500103,1981.2,446.2272
-107.2916652,36.87500103,2038.1976,366.9792
-107.2499986,36.87500103,2129.028,477.9264
-107.2083319,36.87500103,2157.0696,577.9008
-107.1666652,36.87500103,2139.0864,437.9976
-107.1249986,36.87500103,2250.0336,456.2856
-107.0833319,36.87500103,2360.0664,487.9848
-107.0416652,36.87500103,2286,450.1896
-106.9999986,36.87500103,2214.9816,448.056
-106.9583319,36.87500103,2327.148,529.1328
-106.9166652,36.87500103,2333.244,908.9136
-106.8749985,36.87500103,2307.0312,1057.0464
-106.8333319,36.87500103,2396.0328,1038.1488
-106.7916652,36.87500103,2513.076,911.9616
-106.7499985,36.87500103,2381.0976,1000.9632
-106.7083319,36.87500103,2347.2648,792.1752
-106.6666652,36.87500103,2367.9912,548.0304
-106.6249985,36.87500103,2380.1832,706.2216
-106.5833319,36.87500103,2380.1832,627.2784
-106.5416652,36.87500103,2525.268,453.8472
-106.4999985,36.87500103,2890.1136,375.8184
-106.4583318,36.87500103,3095.244,496.2144
-106.4166652,36.87500103,3167.1768,501.0912
-106.3749985,36.87500103,3069.0312,2.1336
-106.3333318,36.87500103,3140.0496,73.152
-106.2916652,36.87500103,3042.2088,47.8536
-106.2499985,36.87500103,2908.0968,-8.8392
-106.2083318,36.87500103,2992.2216,-46.0248
-106.1666652,36.87500103,2842.26,-60.96
-106.1249985,36.87500103,2780.9952,-242.0112
-106.0833318,36.87500103,2709.0624,-601.0656
-106.0416651,36.87500103,2803.2456,-809.244
-105.9999985,36.87500103,2897.124,-860.1456
-105.9583318,36.87500103,2515.2096,-498.0432
-105.9166651,36.87500103,2454.2496,-107.8992
-105.8749985,36.87500103,2395.1184,-92.964
-105.8333318,36.87500103,2359.152,-138.9888
-105.7916651,36.87500103,2334.1584,-64.008
-105.7499985,36.87500103,2319.2232,509.9304
-105.7083318,36.87500103,2283.2568,205.1304
-105.6666651,36.87500103,2289.048,361.188
-105.6249984,36.87500103,2286,354.7872
-105.5833318,36.87500103,2307.0312,49.9872
-105.5416651,36.87500103,2570.988,57.912
-105.4999984,36.87500103,3032.1504,78.9432
-105.4583318,36.87500103,2949.2448,185.0136
-105.4166651,36.87500103,2769.108,107.8992
-105.3749984,36.87500103,2928.2136,-10.9728
-105.3333318,36.87500103,3352.1904,4.8768
-105.2916651,36.87500103,2986.1256,136.8552
-105.2499984,36.87500103,3070.2504,106.9848
-105.2083317,36.87500103,3158.0328,67.056
-105.1666651,36.87500103,2947.1112,85.0392
-105.1249984,36.87500103,2573.1216,-148.7424
-105.0833317,36.87500103,2533.1928,-686.1048
-105.0416651,36.87500103,2580.132,-608.9904
-104.9999984,36.87500103,2467.0512,-536.1432
-104.9583317,36.87500103,2323.1856,-817.1688
-104.9166651,36.87500103,2324.1,-1217.9808
-104.8749984,36.87500103,2420.112,-976.884
-104.8333317,36.87500103,2396.0328,-1077.1632
-104.791665,36.87500103,2353.056,-1161.8976
-104.7499984,36.87500103,2392.0704,-772.9728
-104.7083317,36.87500103,2422.2456,-162.1536
-104.666665,36.87500103,2346.0456,-181.0512
-104.6249984,36.87500103,2340.2544,-217.932
-104.5833317,36.87500103,2232.9648,-161.8488
-104.541665,36.87500103,2111.0448,24.9936
-104.4999984,36.87500103,2134.2096,-114.9096
-104.4583317,36.87500103,2009.2416,-334.9752
-104.416665,36.87500103,1993.0872,-295.9608
-104.3749983,36.87500103,1996.1352,-257.8608
-104.3333317,36.87500103,2174.1384,-378.8664
-104.291665,36.87500103,2410.968,-492.252
-104.2499983,36.87500103,2352.1416,-256.9464
-104.2083317,36.87500103,2362.2,-459.0288
-104.166665,36.87500103,2305.2024,-314.8584
-104.1249983,36.87500103,2348.1792,-337.1088
-104.0833317,36.87500103,2209.1904,-273.1008
-104.041665,36.87500103,2085.1368,-190.1952
-103.9999983,36.87500103,2100.072,-181.0512
-103.9583316,36.87500103,2095.1952,-242.9256
-103.916665,36.87500103,2013.204,-494.9952
-103.8749983,36.87500103,1929.9936,-746.76
-103.8333316,36.87500103,2089.0992,-694.944
-103.791665,36.87500103,1881.2256,-747.9792
-103.7499983,36.87500103,1918.1064,-676.0464
-103.7083316,36.87500103,1773.936,-753.1608
-103.666665,36.87500103,1861.1088,-665.988
-103.6249983,36.87500103,1819.0464,-550.164
-103.5833316,36.87500103,1812.036,-580.9488
-103.5416649,36.87500103,1753.2096,-650.1384
-103.4999983,36.87500103,1679.1432,-598.0176
-103.4583316,36.87500103,1664.208,-567.8424
-103.4166649,36.87500103,1657.1976,-701.9544
-103.3749983,36.87500103,1614.2208,-492.252
-103.3333316,36.87500103,1629.156,-580.9488
-103.2916649,36.87500103,1595.0184,-458.724
-103.2499983,36.87500103,1543.2024,-540.1056
-103.2083316,36.87500103,1534.9728,-520.9032
-103.1666649,36.87500103,1519.1232,-501.0912
-103.1249982,36.87500103,1445.0568,-458.1144
-103.0833316,36.87500103,1415.1864,-407.2128
-103.0416649,36.87500103,1362.1512,-419.1
-102.9999982,36.87500103,1387.1448,-417.2712
-102.9583316,36.87500103,1388.9736,-371.2464
-102.9166649,36.87500103,1337.1576,-421.2336
-102.8749982,36.87500103,1315.212,-395.9352
-102.8333316,36.87500103,1321.0032,-332.232
-102.7916649,36.87500103,1298.1432,-322.7832
-102.7499982,36.87500103,1310.9448,-304.1904
-102.7083315,36.87500103,1295.0952,-234.0864
-102.6666649,36.87500103,1271.9304,-202.9968
-102.6249982,36.87500103,1245.108,-165.2016
-102.5833315,36.87500103,1239.9264,-202.9968
-102.5416649,36.87500103,1242.9744,-217.932
-102.4999982,36.87500103,1207.9224,-186.2328
-102.4583315,36.87500103,1199.0832,-188.0616
-102.4166649,36.87500103,1210.9704,-202.9968
-102.3749982,36.87500103,1212.1896,-192.024
-102.3333315,36.87500103,1214.9328,-231.0384
-102.2916648,36.87500103,1210.9704,-220.98
-102.2499982,36.87500103,1212.1896,-206.9592
-102.2083315,36.87500103,1196.9496,-192.024
-102.1666648,36.87500103,1184.148,-201.7776
-102.1249982,36.87500103,1171.0416,-220.98
-102.0833315,36.87500103,1150.9248,-186.8424
-102.0416648,36.87500103,1127.1504,-191.1096
-101.9999982,36.87500103,1118.0064,-210.0072
-101.9583315,36.87500103,1106.1192,-230.124
-101.9166648,36.87500103,1079.9064,-247.8024
-109.1249987,36.9166677,1598.9808,14.0208
-109.0833321,36.9166677,1620.012,-21.9456
-109.0416654,36.9166677,1579.1688,-131.9784
-108.9999987,36.9166677,1523.0856,-209.0928
-108.958332,36.9166677,1474.0128,-130.7592
-108.9166654,36.9166677,1472.184,79.248
-108.8749987,36.9166677,1515.1608,281.0256
-108.833332,36.9166677,1522.1712,185.0136
-108.7916654,36.9166677,1544.1168,150.876
-108.7499987,36.9166677,1559.9664,181.0512
-108.708332,36.9166677,1609.9536,263.0424
-108.6666654,36.9166677,1616.0496,180.1368
-108.6249987,36.9166677,1608.1248,202.9968
-108.583332,36.9166677,1655.064,239.8776
-108.5416653,36.9166677,1696.212,348.996
-108.4999987,36.9166677,1785.2136,420.9288
-108.458332,36.9166677,1952.244,416.052
-108.4166653,36.9166677,1851.9648,370.9416
-108.3749987,36.9166677,1833.9816,267.0048
-108.333332,36.9166677,1855.0128,231.0384
-108.2916653,36.9166677,1862.0232,255.1176
-108.2499987,36.9166677,1800.1488,348.0816
-108.208332,36.9166677,1782.1656,403.86
-108.1666653,36.9166677,1762.9632,288.9504
-108.1249986,36.9166677,1823.0088,259.9944
-108.083332,36.9166677,1893.1128,246.888
-108.0416653,36.9166677,1931.2128,21.9456
-107.9999986,36.9166677,1893.1128,168.2496
-107.958332,36.9166677,1811.1216,136.2456
-107.9166653,36.9166677,1791.0048,85.9536
-107.8749986,36.9166677,1865.0712,14.9352
-107.833332,36.9166677,1964.1312,117.0432
-107.7916653,36.9166677,2011.9848,189.8904
-107.7499986,36.9166677,1944.0144,248.1072
-107.7083319,36.9166677,1956.2064,227.076
-107.6666653,36.9166677,2032.1016,220.0656
-107.6249986,36.9166677,1974.1896,205.74
-107.5833319,36.9166677,2020.2144,253.8984
-107.5416653,36.9166677,1970.2272,401.1168
-107.4999986,36.9166677,1940.9664,370.0272
-107.4583319,36.9166677,1876.9584,374.904
-107.4166653,36.9166677,1917.192,181.9656
-107.3749986,36.9166677,1972.056,117.0432
-107.3333319,36.9166677,2011.0704,263.0424
-107.2916652,36.9166677,2050.0848,292.9128
-107.2499986,36.9166677,2113.1784,420.0144
-107.2083319,36.9166677,2136.9528,341.0712
-107.1666652,36.9166677,2147.0112,328.8792
-107.1249986,36.9166677,2212.2384,486.7656
-107.0833319,36.9166677,2161.032,546.2016
-107.0416652,36.9166677,2239.9752,677.2656
-106.9999986,36.9166677,2146.0968,519.9888
-106.9583319,36.9166677,2129.028,628.1928
-106.9166652,36.9166677,2207.0568,997.0008
-106.8749985,36.9166677,2249.1192,1105.2048
-106.8333319,36.9166677,2452.116,1057.0464
-106.7916652,36.9166677,2315.2608,1007.0592
-106.7499985,36.9166677,2349.0936,939.0888
-106.7083319,36.9166677,2456.9928,803.7576
-106.6666652,36.9166677,2487.168,859.2312
-106.6249985,36.9166677,2554.224,597.1032
-106.5833319,36.9166677,2437.1808,743.1024
-106.5416652,36.9166677,2600.2488,636.1176
-106.4999985,36.9166677,3008.0712,462.0768
-106.4583318,36.9166677,3155.2896,324.9168
-106.4166652,36.9166677,3170.2248,96.012
-106.3749985,36.9166677,3144.012,166.7256
-106.3333318,36.9166677,3086.1,81.9912
-106.2916652,36.9166677,3015.996,-81.9912
-106.2499985,36.9166677,3020.2632,-134.112
-106.2083318,36.9166677,2837.0784,-220.0656
-106.1666652,36.9166677,2889.1992,-113.0808
-106.1249985,36.9166677,2765.1456,-204.216
-106.0833318,36.9166677,2669.1336,-601.98
-106.0416651,36.9166677,2574.036,-846.1248
-105.9999985,36.9166677,2548.128,-848.2584
-105.9583318,36.9166677,2481.9864,-635.8128
-105.9166651,36.9166677,2431.0848,-227.9904
-105.8749985,36.9166677,2375.0016,-417.8808
-105.8333318,36.9166677,2353.056,-140.208
-105.7916651,36.9166677,2334.1584,306.0192
-105.7499985,36.9166677,2324.1,832.104
-105.7083318,36.9166677,2396.0328,452.0184
-105.6666651,36.9166677,2406.0912,288.036
-105.6249984,36.9166677,2309.1648,690.0672
-105.5833318,36.9166677,2321.9664,217.0176
-105.5416651,36.9166677,2508.1992,80.1624
-105.4999984,36.9166677,2858.1096,31.0896
-105.4583318,36.9166677,2598.1152,90.2208
-105.4166651,36.9166677,2880.0552,35.052
-105.3749984,36.9166677,3143.0976,128.9304
-105.3333318,36.9166677,3721.3032,144.1704
-105.2916651,36.9166677,3217.164,113.0808
-105.2499984,36.9166677,2957.1696,50.9016
-105.2083317,36.9166677,3264.1032,135.9408
-105.1666651,36.9166677,2765.1456,56.9976
-105.1249984,36.9166677,2562.1488,-181.0512
-105.0833317,36.9166677,2462.1744,-581.8632
-105.0416651,36.9166677,2465.2224,-369.1128
-104.9999984,36.9166677,2388.108,-641.9088
-104.9583317,36.9166677,2463.0888,-879.0432
-104.9166651,36.9166677,2468.2704,-1576.1208
-104.8749984,36.9166677,2509.1136,-1071.9816
-104.8333317,36.9166677,2456.9928,-863.1936
-104.791665,36.9166677,2445.1056,-1177.1376
-104.7499984,36.9166677,2378.964,-363.0168
-104.7083317,36.9166677,2327.148,-62.1792
-104.666665,36.9166677,2276.2464,11.8872
-104.6249984,36.9166677,2229.0024,-10.0584
-104.5833317,36.9166677,2238.1464,67.9704
-104.541665,36.9166677,2264.0544,-82.9056
-104.4999984,36.9166677,2145.1824,-233.172
-104.4583317,36.9166677,2145.1824,-296.8752
-104.416665,36.9166677,2093.976,-235.0008
-104.3749983,36.9166677,2086.9656,-317.9064
-104.3333317,36.9166677,2402.1288,-374.904
-104.291665,36.9166677,2499.9696,-334.0608
-104.2499983,36.9166677,2474.0616,-461.1624
-104.2083317,36.9166677,2455.164,-400.812
-104.166665,36.9166677,2456.0784,-494.9952
-104.1249983,36.9166677,2380.1832,-541.9344
-104.0833317,36.9166677,2235.0984,-480.9744
-104.041665,36.9166677,2212.2384,-502.0056
-103.9999983,36.9166677,2221.992,-438.912
-103.9583316,36.9166677,2127.1992,-365.76
-103.916665,36.9166677,2004.06,-673.9128
-103.8749983,36.9166677,1993.0872,-890.016
-103.8333316,36.9166677,1815.084,-843.9912
-103.791665,36.9166677,1828.1904,-896.112
-103.7499983,36.9166677,1743.1512,-942.1368
-103.7083316,36.9166677,1722.12,-784.2504
-103.666665,36.9166677,1664.208,-747.9792
-103.6249983,36.9166677,1643.1768,-774.192
-103.5833316,36.9166677,1655.064,-801.0144
-103.5416649,36.9166677,1721.2056,-700.1256
-103.4999983,36.9166677,1728.216,-636.1176
-103.4583316,36.9166677,1609.9536,-641.9088
-103.4166649,36.9166677,1630.0704,-472.1352
-103.3749983,36.9166677,1559.052,-502.0056
-103.3333316,36.9166677,1513.9416,-411.1752
-103.2916649,36.9166677,1595.9328,-416.9664
-103.2499983,36.9166677,1487.1192,-371.2464
-103.2083316,36.9166677,1438.0464,-363.0168
-103.1666649,36.9166677,1420.9776,-381.9144
-103.1249982,36.9166677,1427.0736,-451.104
-103.0833316,36.9166677,1367.9424,-477.012
-103.0416649,36.9166677,1351.1784,-386.7912
-102.9999982,36.9166677,1342.9488,-416.9664
-102.9583316,36.9166677,1326.1848,-356.9208
-102.9166649,36.9166677,1331.976,-327.9648
-102.8749982,36.9166677,1305.1536,-414.8328
-102.8333316,36.9166677,1292.9616,-302.0568
-102.7916649,36.9166677,1280.16,-262.128
-102.7499982,36.9166677,1273.1496,-254.8128
-102.7083315,36.9166677,1270.1016,-262.128
-102.6666649,36.9166677,1251.204,-175.8696
-102.6249982,36.9166677,1223.1624,-152.0952
-102.5833315,36.9166677,1213.104,-160.9344
-102.5416649,36.9166677,1202.1312,-163.9824
-102.4999982,36.9166677,1185.9768,-172.8216
